Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mendoza, Rigoberto",32:37,5,10,50%,0,3,0%,4,7,57%,0,1,1,1,4,2,2,1,14
"Martinez, Carlos",3:30,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,1,1,0,0,0
"Fernández, Tjader",6:07,1,2,50%,0,1,0%,0,0,0%,0,1,1,1,0,0,0,0,2
"Abreu, Álex",33:52,3,4,75%,0,3,0%,1,1,100%,0,4,4,11,0,2,1,0,7
"Hernández, Luis 'Pelacoco'",8:24,0,3,0%,0,0,0%,0,2,0%,1,1,2,0,0,0,0,0,0
"Johnson, Daniel",24:06,0,1,0%,1,4,25%,0,0,0%,0,4,4,2,3,0,0,0,3
"Behanan, Chane",30:27,8,17,47%,0,1,0%,1,2,50%,3,6,9,2,4,4,4,1,17
"Guitián, José",31:44,2,3,67%,2,4,50%,0,0,0%,3,3,6,2,1,0,1,0,10
"Matos, Jorge L.",12:15,0,0,0%,0,0,0%,2,2,100%,0,3,3,0,0,0,0,1,2
"Gaston, Chris",16:54,5,9,56%,0,0,0%,3,6,50%,2,4,6,0,2,2,0,2,13
Totals:,,24,49,49%,3,16,19%,11,20,55%,9,27,36,20,15,11,8,5,68
