Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mendoza, Rigoberto",26:27,4,9,44%,1,4,25%,1,1,100%,1,7,8,3,3,6,2,0,12
"Martinez, Carlos",9:48,0,1,0%,0,2,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Figueroa, Carlos",4:28,0,1,0%,0,1,0%,0,0,0%,1,0,1,0,0,0,0,0,0
"Abreu, Álex",33:30,3,4,75%,5,9,56%,2,3,67%,0,4,4,6,3,2,3,0,23
"Belardo, Gabriel J.",13:59,1,2,50%,1,2,50%,1,3,33%,0,0,0,0,1,3,1,0,6
"Hernández, Luis 'Pelacoco'",16:09,3,3,100%,0,0,0%,0,0,0%,3,2,5,1,2,0,1,1,6
"Johnson, Daniel",28:13,5,6,83%,1,5,20%,4,4,100%,2,3,5,2,2,0,0,0,17
"Behanan, Chane",32:25,3,15,20%,0,2,0%,4,6,67%,12,6,18,2,1,3,1,0,10
"Guitián, José",19:41,1,2,50%,1,4,25%,0,0,0%,2,2,4,1,1,0,0,1,5
"Matos, Jorge L.",14:54,2,2,100%,0,0,0%,0,0,0%,1,1,2,0,3,1,0,0,4
"Cruz, Jose L.",0:19,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,22,45,49%,9,29,31%,12,17,71%,22,25,47,16,17,15,8,2,83
