Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Javier",29:29,1,5,20%,1,3,33%,0,0,0%,1,1,2,13,1,1,2,0,5
"Rosario, Mike",20:36,3,5,60%,0,5,0%,2,2,100%,0,3,3,1,1,2,0,0,8
"James, Damion",35:03,5,8,63%,2,5,40%,1,2,50%,2,14,16,2,0,2,2,0,17
"Guzmán, Ánsel",15:52,3,4,75%,1,2,50%,0,0,0%,0,1,1,0,1,2,0,0,9
"Soto, Christian A.",1:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Polynice, Eniel",31:25,2,3,67%,4,8,50%,0,0,0%,1,2,3,2,2,1,1,1,16
"Pérez, Owen",2:53,2,3,67%,0,0,0%,0,0,0%,0,2,2,0,1,0,0,0,4
"Early, Jeff",4:29,0,0,0%,0,0,0%,0,0,0%,2,0,2,0,1,0,0,0,0
"Ayala, Angel",2:18,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Mills, Douglas",1:24,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"McCrea, Javon",28:08,7,12,58%,0,0,0%,2,5,40%,5,5,10,3,4,0,1,0,16
"Mojica, Javier",27:12,2,3,67%,3,6,50%,2,2,100%,1,2,3,2,2,0,2,0,15
Totals:,,26,45,58%,11,29,38%,7,11,64%,12,30,42,24,14,8,8,1,92
