Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",25:48,1,4,25%,2,5,40%,0,0,0%,0,2,2,4,3,1,1,0,8
"Ubiles, Edwin",27:18,3,5,60%,0,0,0%,0,0,0%,0,2,2,2,0,1,0,0,6
"Martinez, Jack Michael",31:29,3,5,60%,0,2,0%,2,2,100%,2,1,3,2,1,2,1,0,8
"Orozco, William",8:30,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Butler, Nathaniel",4:12,1,1,100%,0,1,0%,1,1,100%,0,1,1,1,0,0,0,0,3
"Ortiz, Kenneth",12:47,1,1,100%,0,0,0%,1,2,50%,0,3,3,2,2,0,2,0,3
"English, Carl",37:12,6,8,75%,3,8,38%,0,0,0%,0,6,6,5,4,2,0,1,21
"Morales, Ferdinand",9:37,1,1,100%,1,1,100%,0,0,0%,0,0,0,1,1,1,0,0,5
"Costner, Brandon",40,9,13,69%,3,9,33%,5,6,83%,0,8,8,8,2,3,2,1,32
"Branch, Onzie",3:04,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,1,0,1,0
Totals:,,25,38,66%,9,26,35%,9,11,82%,2,24,26,25,15,11,6,3,86
