Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Akindele, Jeleel",22:43,3,6,50%,0,0,0%,5,6,83%,1,4,5,1,4,5,1,0,11
"Russell Jr., Walker",12:35,0,1,0%,1,2,50%,5,6,83%,1,1,2,0,1,4,0,0,8
"Berdiel, Miguel 'Ali'",30:32,2,3,67%,3,6,50%,11,13,85%,2,0,2,1,3,3,0,0,24
"Torres, Andres",19:07,1,1,100%,0,1,0%,0,1,0%,0,1,1,2,2,1,1,0,2
"Sanabria, Jorge",8:56,2,3,67%,0,1,0%,2,3,67%,2,1,3,1,4,0,1,0,6
"Polo, Tyler",17:15,1,1,100%,0,2,0%,0,0,0%,1,2,3,1,1,1,1,0,2
"Estwick, Alberto",2:09,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Garcia, Francisco",34:19,2,7,29%,1,7,14%,1,1,100%,0,6,6,1,2,2,0,2,8
"Santiago, Eddin",16:56,0,0,0%,0,2,0%,0,0,0%,0,3,3,1,2,0,0,0,0
"Ramos, Peter John",17:11,2,4,50%,0,1,0%,4,5,80%,0,8,8,0,4,4,0,1,8
"Franklin, Alexander",18:11,2,6,33%,0,0,0%,0,0,0%,3,3,6,1,4,4,3,0,4
Totals:,,15,32,47%,5,22,23%,28,35,80%,10,29,39,9,27,24,7,3,73
