Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ogilvy, Andrew James",18:33,4,12,33%,0,0,0%,3,5,60%,3,6,9,4,5,3,0,0,11
"Logan, Dallas",14:49,4,6,67%,0,1,0%,0,0,0%,0,2,2,0,3,0,1,0,8
"Alvarado, Omar J.",33:33,1,2,50%,2,5,40%,0,0,0%,1,5,6,5,3,2,2,0,8
"DeLeon, Adris",25:10,1,4,25%,0,3,0%,4,6,67%,0,3,3,1,4,0,2,0,6
"Ruiz, Gabriel",1:55,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Colón, Alexis 'Bebo'",26:08,3,4,75%,3,7,43%,0,0,0%,2,4,6,1,3,0,3,0,15
"Milbourne, Landon",23:51,5,6,83%,0,1,0%,5,5,100%,3,1,4,0,2,1,1,0,15
"Meléndez, Ricardo 'Ricky'",17:52,0,3,0%,0,2,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Sánchez, Ricardo 'Ricky'",38:04,6,7,86%,1,8,13%,0,1,0%,1,8,9,9,2,2,1,0,15
Totals:,,24,45,53%,6,27,22%,12,17,71%,10,29,39,20,22,8,10,0,78
