Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosario, Mike",28:06,1,6,17%,3,5,60%,2,2,100%,0,2,2,2,2,1,1,0,13
"James, Damion",29:53,4,9,44%,0,3,0%,1,2,50%,2,9,11,2,3,1,0,4,9
"Guzmán, Ánsel",25:31,4,6,67%,2,3,67%,3,3,100%,0,2,2,5,1,3,0,0,17
"Hamilton, Kevin",14:28,0,2,0%,0,0,0%,0,0,0%,0,1,1,3,3,1,1,0,0
"Soto, Christian A.",15:22,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,2,0,0,0,0
"Williams, Leon V.",33:30,5,11,45%,0,0,0%,8,12,67%,4,9,13,0,4,1,1,0,18
"Ayala, Angel",3,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Petro, Johan",14:32,2,5,40%,0,0,0%,2,2,100%,1,2,3,0,0,2,0,1,6
"Mojica, Javier",32:32,2,6,33%,2,3,67%,1,2,50%,0,1,1,4,2,2,1,0,11
"Gierbolini, Joel",3,0,0,0%,0,0,0%,2,2,100%,0,0,0,0,2,1,0,0,2
Totals:,,19,46,41%,7,16,44%,19,25,76%,7,27,34,16,19,12,4,5,78
