Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Akindele, Jeleel",14:20,4,5,80%,0,0,0%,1,1,100%,2,2,4,1,3,3,0,1,9
"Russell Jr., Walker",11:23,0,5,0%,0,0,0%,0,0,0%,2,1,3,2,0,0,1,0,0
"Berdiel, Miguel 'Ali'",32:58,2,6,33%,0,5,0%,1,2,50%,1,4,5,2,4,2,1,0,5
"Torres, Andres",21:33,0,2,0%,1,3,33%,2,4,50%,1,2,3,3,1,1,1,0,5
"Sanabria, Jorge",11:44,0,2,0%,1,1,100%,0,0,0%,3,0,3,0,2,0,4,0,3
"Polo, Tyler",20:49,2,2,100%,1,3,33%,0,0,0%,2,1,3,3,4,1,0,0,7
"Garcia, Francisco",34:17,4,9,44%,2,7,29%,2,2,100%,2,2,4,7,3,1,2,0,16
"Santiago, Eddin",4:12,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,1,1,0,0,0
"Ramos, Peter John",31:24,8,16,50%,0,0,0%,4,7,57%,2,11,13,1,2,4,0,2,20
"Franklin, Alexander",17:16,6,10,60%,0,0,0%,0,0,0%,6,2,8,1,5,2,1,0,12
Totals:,,26,57,46%,5,20,25%,10,16,63%,21,26,47,20,25,15,10,3,77
