Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lee, Carmelo Antrone",26:14,1,1,100%,0,2,0%,0,0,0%,0,1,1,4,3,1,1,5,2
"Dalmau, Christian",23:15,0,1,0%,3,6,50%,2,2,100%,1,2,3,2,2,3,1,0,11
"Ayuso, Elias 'Larry'",26:39,2,5,40%,1,6,17%,2,2,100%,1,4,5,3,3,2,1,0,9
"Lisch, Kevin",36:40,6,9,67%,0,3,0%,11,11,100%,4,0,4,7,2,1,1,0,23
"Conklin, Brian",33:48,3,8,38%,0,0,0%,13,17,76%,1,9,10,1,2,0,0,0,19
"Chaney, Richard",17:02,1,4,25%,0,1,0%,0,0,0%,2,1,3,1,3,0,1,0,2
"Perez, Yudniel",16:22,1,1,100%,3,3,100%,1,2,50%,0,0,0,1,2,0,1,0,12
"Glynn, Jordan",19:56,4,5,80%,2,3,67%,1,1,100%,1,2,3,1,2,1,1,0,15
Totals:,,18,34,53%,9,24,38%,30,35,86%,10,19,29,20,19,8,7,5,93
