Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mendoza, Rigoberto",34:27,5,7,71%,1,5,20%,4,6,67%,1,7,8,4,3,4,3,1,17
"Andújar, Emmanuel 'Emmy'",0:54,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Martinez, Carlos",6:22,1,2,50%,0,1,0%,0,0,0%,0,0,0,1,2,1,0,0,2
"Figueroa, Carlos",4:17,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Fernández, Tjader",7:14,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,1,1,0,0,0
"Abreu, Álex",32:51,0,1,0%,2,6,33%,5,5,100%,1,5,6,4,1,4,2,0,11
"Clavell, Gilberto",20:55,5,8,63%,0,1,0%,2,2,100%,2,0,2,2,5,2,1,0,12
"Hernández, Luis 'Pelacoco'",10:28,2,2,100%,0,0,0%,1,1,100%,0,2,2,1,2,0,0,1,5
"Johnson, Daniel",4:07,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Behanan, Chane",28:29,4,11,36%,0,2,0%,6,6,100%,2,3,5,1,2,2,1,0,14
"Guitián, José",28:06,0,0,0%,1,3,33%,0,0,0%,2,1,3,3,2,1,4,0,3
"Gaston, Chris",21:44,8,14,57%,0,1,0%,0,0,0%,5,1,6,1,2,1,0,2,16
Totals:,,25,46,54%,4,20,20%,18,20,90%,13,20,33,17,22,17,11,4,80
