Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",24:07,0,3,0%,1,3,33%,2,4,50%,1,2,3,3,2,0,0,0,5
"Crawford, E.J.",10:46,0,1,0%,0,1,0%,0,0,0%,0,0,0,1,5,2,1,0,0
"Scott, Trevon",36:28,3,7,43%,3,7,43%,1,2,50%,3,4,7,4,1,2,2,0,16
"Pacheco, Georgie",18:46,1,2,50%,1,3,33%,0,0,0%,0,1,1,0,0,2,2,0,5
"Cheatham, Haanif",22:54,3,6,50%,2,5,40%,1,2,50%,1,3,4,4,0,0,2,0,13
"Rivera, Carlos Rubén",21:14,0,3,0%,1,3,33%,2,2,100%,1,2,3,4,0,1,0,0,5
"López, Matt",21:04,5,6,83%,0,0,0%,3,3,100%,1,2,3,0,0,0,0,0,13
"Vassallo, Ángel Daniel",25:59,4,7,57%,2,6,33%,3,4,75%,1,3,4,4,1,0,1,0,17
"Mitchell, Tony",18:42,3,4,75%,0,0,0%,0,0,0%,0,3,3,2,3,0,2,1,6
Totals:,,19,39,49%,10,28,36%,12,17,71%,8,20,28,22,12,7,10,1,80
