Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clemente, Ramon",26:40,5,8,63%,1,2,50%,2,4,50%,6,4,10,1,2,3,3,1,15
"Soto, Joseph",16:37,1,3,33%,1,2,50%,0,0,0%,0,3,3,2,0,1,0,0,5
"Suárez, Rasham",4:50,0,1,0%,0,1,0%,0,0,0%,0,1,1,0,2,0,0,0,0
"Carmona, Alejandro 'Bimbo'",17:47,2,4,50%,0,2,0%,5,6,83%,0,4,4,3,1,0,0,0,9
"Patterson, Lamar",17:18,1,2,50%,2,4,50%,2,2,100%,1,1,2,3,4,0,0,0,10
"Colón, Alexis 'Bebo'",29:30,0,0,0%,3,5,60%,1,2,50%,2,7,9,2,4,0,1,1,10
"Hernández, Luis 'Pelacoco'",9:25,4,4,100%,0,0,0%,0,2,0%,2,0,2,0,2,0,0,0,8
"Díaz, Jorge Brian",24:28,4,9,44%,0,0,0%,2,2,100%,1,3,4,1,1,1,1,1,10
"Lyons, Mark",35:10,1,2,50%,1,9,11%,2,2,100%,1,5,6,6,1,9,1,0,7
"Franklin, Alexander",18:15,1,6,17%,0,3,0%,0,2,0%,1,4,5,1,3,1,0,2,2
Totals:,,19,39,49%,8,28,29%,14,22,64%,14,32,46,19,20,15,6,5,76
