Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Life, James",19:18,2,5,40%,1,1,100%,0,0,0%,0,2,2,0,2,1,0,0,7
"Rios, Eddie",0:09,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Sanchez, Kennel",14:13,1,1,100%,0,3,0%,0,0,0%,0,2,2,0,2,1,0,0,2
"García, Jonathan",26:28,2,2,100%,1,4,25%,1,2,50%,0,1,1,5,1,2,1,0,8
"James, Jerome",24:01,2,6,33%,0,0,0%,0,0,0%,2,4,6,0,5,3,1,1,4
"Lopez, Jose Enrique",7:59,0,3,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Hodge, Julius",36:18,9,16,56%,0,0,0%,9,10,90%,4,5,9,1,4,3,5,1,27
"McCants, Rashad",34:26,9,16,56%,1,3,33%,7,8,88%,1,3,4,3,4,2,3,0,28
"Valenzuela, Hector",37:03,2,6,33%,0,1,0%,2,2,100%,2,2,4,0,4,1,2,1,6
Totals:,,27,56,48%,3,12,25%,19,22,86%,9,20,29,9,23,13,12,3,82
