Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Western, Franklin",1:48,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Berdiel, Miguel 'Ali'",37:54,1,6,17%,1,2,50%,5,8,63%,1,3,4,2,3,2,0,2,10
"Dalmau, Christian",34:40,2,5,40%,0,6,0%,4,4,100%,0,2,2,2,3,7,4,0,8
"Orozco, William",16:30,3,4,75%,0,0,0%,1,2,50%,2,2,4,1,2,0,1,0,7
"Nieves, Roberto",5:49,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Copeland, Donald",6:18,0,0,0%,0,0,0%,2,2,100%,0,1,1,1,0,0,1,0,2
"Lamizana, Herve",33:48,5,9,56%,0,2,0%,4,8,50%,4,3,7,3,2,6,0,5,14
"Mojica, Javier",34:11,2,6,33%,2,3,67%,0,0,0%,0,1,1,3,2,2,2,1,10
"Sweetney, Michael",24:15,6,10,60%,0,0,0%,2,5,40%,3,2,5,0,4,1,1,0,14
"Latimer, Antonio",4:47,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
Totals:,,21,43,49%,3,13,23%,18,29,62%,10,14,24,12,16,18,9,8,69
