Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Joey",14:19,1,6,17%,0,0,0%,0,0,0%,2,0,2,2,2,1,0,0,2
"Orta, Raul",21:37,3,5,60%,1,4,25%,0,0,0%,2,1,3,1,3,3,2,0,9
"Nieves, Joel",4:44,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Garnett, Marlon",23:53,3,5,60%,0,2,0%,1,1,100%,0,2,2,3,1,1,0,0,7
"De Jesus, Manuel",24:11,0,2,0%,2,4,50%,0,0,0%,0,6,6,1,1,1,0,1,6
"Rivera, Filiberto",25:41,3,8,38%,1,4,25%,0,0,0%,0,1,1,8,2,0,3,0,9
"Strong, Carlos",29:46,6,8,75%,0,1,0%,2,2,100%,0,0,0,1,1,0,3,1,14
"Guitián, José",18:58,3,7,43%,0,2,0%,0,0,0%,4,1,5,3,2,0,0,0,6
"Pinkney, Kevin",36:51,6,13,46%,1,2,50%,1,1,100%,2,11,13,2,2,2,1,2,16
Totals:,,25,55,45%,5,20,25%,4,4,100%,10,22,32,21,14,8,9,4,69
