Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Joey",34:24,4,9,44%,1,4,25%,2,2,100%,0,0,0,6,3,2,1,0,13
"Orta, Raul",8:18,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,1,3,0,0,0
"Portalatin, Wayne",0:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Nieves, Joel",15:27,3,3,100%,0,1,0%,1,1,100%,0,2,2,0,4,2,0,0,7
"Lloreda, José Jaime",24:13,5,8,63%,0,0,0%,6,6,100%,3,4,7,1,3,3,1,2,16
"De Jesus, Manuel",19:33,1,3,33%,1,4,25%,1,2,50%,1,1,2,0,3,0,0,0,6
"Strong, Carlos",36:01,4,8,50%,1,3,33%,2,2,100%,3,2,5,2,2,0,0,0,13
"Guitián, José",14:27,0,1,0%,0,1,0%,0,0,0%,0,3,3,3,1,0,0,0,0
"Harris, Mike",21:05,2,5,40%,0,1,0%,3,5,60%,2,7,9,1,4,3,1,1,7
"Chaney, Richard",26:26,2,4,50%,0,1,0%,5,6,83%,1,4,5,2,3,2,0,0,9
Totals:,,21,42,50%,3,15,20%,20,24,83%,10,23,33,16,24,15,3,3,71
