Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Verdejo, Jesus",18:05,2,3,67%,1,1,100%,0,0,0%,0,0,0,1,1,0,1,0,7
"Ortiz, Jose",0:02,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rodriguez, Erick",30:48,0,1,0%,0,4,0%,0,0,0%,1,1,2,4,5,2,2,0,0
"Pagan, Wilfredo",39:43,6,9,67%,1,4,25%,4,6,67%,0,3,3,4,2,2,1,1,19
"Thornton, Al",38:16,3,12,25%,0,3,0%,4,6,67%,0,3,3,1,4,2,2,3,10
"Galindo, Alex",29:22,2,5,40%,4,6,67%,0,0,0%,0,4,4,2,2,2,0,0,16
"Vega, Christopher",3:27,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Abraham, Ryann",0:17,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Brock, Evan",40,6,11,55%,0,0,0%,4,7,57%,2,11,13,2,2,2,1,1,16
Totals:,,19,41,46%,6,18,33%,12,19,63%,3,22,25,14,16,10,7,5,68
