Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Western, Franklin",6:35,2,2,100%,0,0,0%,0,0,0%,1,0,1,1,0,0,0,0,4
"Berdiel, Miguel 'Ali'",28:50,4,8,50%,1,4,25%,1,2,50%,1,0,1,3,2,1,2,1,12
"Dalmau, Christian",26:05,3,6,50%,1,6,17%,2,2,100%,0,0,0,3,2,2,2,0,11
"Colon, Luis Miguel",3:41,1,2,50%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,2
"Orozco, William",8:32,0,4,0%,1,1,100%,2,2,100%,0,3,3,1,1,1,1,0,5
"Nieves, Roberto",15:51,2,2,100%,0,1,0%,0,0,0%,0,4,4,3,1,0,1,1,4
"Copeland, Donald",21:55,0,0,0%,2,4,50%,0,0,0%,0,3,3,3,2,3,2,0,6
"Lamizana, Herve",25:44,2,6,33%,0,2,0%,1,2,50%,1,6,7,3,2,3,1,3,5
"Mojica, Javier",26:15,1,3,33%,4,6,67%,0,0,0%,0,6,6,1,1,0,2,1,14
"Sweetney, Michael",27:45,8,11,73%,0,0,0%,1,1,100%,7,6,13,1,2,2,1,2,17
"Latimer, Antonio",8:41,0,0,0%,0,1,0%,0,0,0%,0,3,3,0,1,1,0,0,0
Totals:,,23,44,52%,9,25,36%,7,9,78%,10,32,42,19,14,13,12,8,80
