Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Verdejo, Jesus",15:33,1,4,25%,0,2,0%,2,4,50%,0,0,0,0,1,0,0,0,4
"Ortiz, Jose",2:02,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Rodriguez, Erick",24:31,3,3,100%,1,5,20%,0,1,0%,0,4,4,1,2,2,1,0,9
"Pagan, Wilfredo",27:13,2,4,50%,1,3,33%,1,2,50%,0,2,2,6,2,1,0,0,8
"Thornton, Al",34:59,5,7,71%,3,5,60%,1,2,50%,1,6,7,1,2,4,2,0,20
"Galindo, Alex",28:08,3,8,38%,0,4,0%,3,4,75%,3,5,8,1,3,3,0,0,9
"Vega, Christopher",20:28,2,4,50%,0,1,0%,4,8,50%,0,1,1,1,1,2,0,0,8
"Abraham, Ryann",11:32,0,3,0%,0,1,0%,0,0,0%,0,2,2,1,2,2,1,0,0
"Mattis, Mchugh",4:11,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Vazquez, Tomas",3,2,2,100%,0,0,0%,0,0,0%,1,2,3,0,0,0,0,0,4
"Ely, Melvin",28:17,4,7,57%,0,0,0%,5,6,83%,3,4,7,3,2,3,1,1,13
Totals:,,22,42,52%,5,21,24%,16,27,59%,8,26,34,14,16,18,5,1,75
